,ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
0,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,21.18461538,0.046593407,0.93883452,17.21340206,0.008722912,1.774097709,40.23076923,-0.17032967,3.789323734,56.62886598,-0.03236114,7.128755717,0.915384615,0.010989011,0.395487366,0.805154639,-0.000131759,0.588495811,626.4615385,2.687912088,52.36668054,153.8247423,1.399818536,239.8015243,80.14705284700001,-4.8451659268,5.771185609700001,79.851155753,-4.501966402599999,6.799472196000001,83.46111543900001,-5.5086719808,9.258260696399999,32.74833333,-0.049428571,0.121723731,33.25625,-0.080352941,0.449916659,31.8395122,0.120627178,1.765147234,30.64,0.385142857,0.727846138,29.93375,0.114205882,0.716341399,29.72857143,0.032571104,0.993040592,22.74,-0.056571429,0.188361355,22.953125,-0.067014706,0.400544941,23.357,-0.073433396,1.307632819,9.1745792175,-0.2388154782,0.5253795954,9.145558361,0.013804849,1.663008583,9.126025737,0.003282967,1.045787975
1,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.08,0.048,0.38340579,23.08,0.048,0.38340579,35.8,-0.2,1.643167673,35.8,-0.2,1.643167673,0.52,0.026,0.38340579,0.52,0.026,0.38340579,743.8,2.46,19.46021583,743.8,2.46,19.46021583,83.283479383,1.6391056732,6.1920960034000005,80.872858826,1.439254885,6.2231357234999995,87.11387384,0.0430198001000001,10.4277289552,32.90166667,0.01,0.02857738,32.9125,0.001323529,0.040743098,32.7556,0.024230769,0.228219193,31.205,0.304285714,0.571410535,30.818125,0.050838235,0.496268996,30.9892,-0.017084615,0.486885681,25.325,-0.019714286,0.455752126,23.900625,0.231279412,1.23005403,23.444,0.130738462,1.156287162,7.036821797,-0.23881547819999996,0.5140588718,7.036821797,-0.2041624854,0.4158447997,9.249029174,0.124670721,0.819408115
2,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,24.80833333,0.023426992,0.507145906,24.80833333,0.023426992,0.507145906,33.5,-0.033717181,1.314257481,33.5,-0.033717181,1.314257481,0.95,0.012326117,0.427466107,0.95,0.012326117,0.427466107,842.0833333,1.858222018,37.82125024,842.0833333,1.858222018,37.82125024,84.362976891,0.8557243938999998,6.0470955896,83.49491378,0.7298661661999999,5.8925729898,87.72493011300001,-0.0963548045,8.674562595800001,34.53,-0.005142857,0.024494897,34.54625,-0.004147059,0.030740852,34.61868852,-0.001877314,0.161477299,30.14,0.0,0.0,30.305,-0.041382353,0.22090722,30.82262295,-0.016057641,0.373036645,25.59666667,0.008571429,0.049665548,25.81,-0.050058824,0.268675765,25.59262295,0.010150185,0.264076388,9.249483959,1.02e-06,1.49e-06,9.249483959,1.02e-06,1.49e-06,9.090589948,-0.02016959,0.885953613
3,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,25.775,0.046,0.309569594,25.775,0.046,0.309569594,30.75,-0.14,1.258305739,30.75,-0.14,1.258305739,0.975,-0.062,0.427200187,0.975,-0.062,0.427200187,910.0,1.48,9.763879011,910.0,1.48,9.763879011,85.428309117,1.4756818421999998,6.7403739093000015,84.27467515599999,0.7863943578000001,6.3435845334,89.46618284,-0.01849016819999999,9.252877517999998,34.18166667,-0.025428571,0.05231316,34.300625,-0.022779412,0.111323478,34.3505,-0.023466165,0.142993375,29.79666667,-0.055428571,0.110211917,29.945,-0.037,0.199131447,30.003,-0.031368421,0.244348759,26.085,-0.014571429,0.077653075,25.9025,0.031676471,0.173608756,25.868,0.024496241,0.169724235,9.1111934949,-0.23881547819999996,0.5452180874,9.249485013,-0.18464119829999998,0.43885814100000003,9.249485472,-1.69e-07,6.5e-07
4,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,26.2,-0.0045416604,0.2567599838,26.2,-0.0051600492999999996,0.25657580599999996,29.0,0.053308800000642,1.5967990922,29.0,0.05391174470064199,1.5870318756999997,1.8,0.009478242899895,0.4189340574,1.8,0.010074962799895,0.4157176465,933.0,0.012036499800000034,9.023558005000002,933.0,0.02179459880000002,8.976348168200001,85.983458619,1.1995321424999998,6.9067694496000005,84.22151917599999,1.0214082347,6.479264710600001,90.021545209,0.0043377642000000435,9.3799624799,34.36,0.092,0.181218101,34.33714286,0.074642857,0.17613577,34.33714286,0.074642857,0.17613577,30.05833333,0.181428571,0.356113278,29.99857143,0.158214286,0.361498205,29.99857143,0.158214286,0.361498205,26.315,0.199142857,0.563941486,26.26714286,0.160357143,0.530148227,26.26714286,0.160357143,0.530148227,8.9350274005,-0.22989516279999997,0.49242528509999983,9.3004759843,-0.17452372040000003,0.3910116855,9.0787334877,0.03939209835,0.37833348549999996
5,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,26.81666667,0.025594406,0.530580014,26.76923077,0.024175824,0.536010907,28.25,-0.006293706,0.866025404,28.30769231,-0.00989011,0.854850414,1.316666667,-0.008111888,0.593653302,1.315384615,-0.006263736,0.56839856,945.9166667,0.516783217,9.529459904,945.3076923,0.458241758,9.384247576,87.482461944,1.503256153,7.236563169199999,87.021235286,1.1310149449,6.7990483606,89.46692949,0.1961552325,9.3285235229,35.02333333,-0.055428571,0.114134424,35.048125,-0.001926471,0.083043663,34.85704918,0.011431518,0.235869627,29.56833333,0.084285714,0.160675657,29.264375,0.052955882,0.277391871,29.60098361,-0.019888948,0.425643454,26.02166667,-0.079142857,0.306360354,25.775,0.060647059,0.484905489,25.35836066,0.013152829,0.36232665,8.951850901099998,-0.29265947789999996,0.3911502604,9.318004138,-0.2003843136,0.37259187359999996,8.888580753,-0.098980827,0.494260766
6,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,27.5,0.0148262737,0.39874581620000005,27.5,0.015150749200000002,0.3964284343000001,27.0,0.0678851149,2.4798108735,27.0,0.0665414585,2.5960920225,0.9,0.0121344655998869,0.4581877298,0.9,0.0113914085998869,0.45632947940000007,957.0,-0.059933066899999984,5.5025326513,957.0,-0.02068931070000001,5.6137519105,86.081493635,0.3314019381999999,5.3831486669,84.44129495800001,0.2995927131000001,5.760431528,83.7084401,0.1522825822,5.8617357578,34.516,-0.169,0.272451831,34.516,-0.169,0.272451831,34.516,-0.169,0.272451831,31.182,0.431,0.683717778,31.182,0.431,0.683717778,31.182,0.431,0.683717778,29.352,0.474,0.789537839,29.352,0.474,0.789537839,29.352,0.474,0.789537839,9.072676668,0.035440556,2.470715112,9.072676668,0.035440556,2.470715112,9.072676668,0.035440556,2.470715112
7,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,28.0,0.056,0.365148372,28.0,0.056,0.365148372,27.75,-0.1,1.707825128,27.75,-0.1,1.707825128,1.0,0.044,0.583095189,1.0,0.044,0.583095189,955.75,-0.06,0.5,955.75,-0.06,0.5,79.4717608,1.136555851,3.028206271,79.98963134,0.072492554,3.734082972,79.98963134,0.072492554,3.734082972,34.17333333,0.101714286,0.192734705,33.513125,0.124808824,0.607264015,33.56545455,0.03230943,0.574055973,31.08,0.097142857,0.18676188,31.13,-0.010352941,0.162069944,31.23772727,-0.027673631,0.265902449,24.335,0.084857143,0.159593233,24.125,0.039176471,0.201791972,24.60227273,-0.09824393,1.235298043,9.141392107,-0.591981284,0.583537052,8.917643109,-0.008750443,0.509274321,8.950168419,-0.009079114,1.038599489
8,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,28.075,-0.014,0.125830574,28.075,-0.014,0.125830574,29.0,0.4,2.581988897,29.0,0.4,2.581988897,1.45,0.008,0.435889894,1.45,0.008,0.435889894,944.75,-0.9,5.852349955,944.75,-0.9,5.852349955,102.8803987,1.554922884,8.807136188,94.33851276,1.862223546,10.37452829,92.6212963,1.552532481,10.28365585,34.83833333,-0.123142857,0.235492392,34.87625,0.006441176,0.234716141,34.83277778,0.0175129,0.254484613,32.265,0.303142857,0.585243539,32.03125,0.0535,0.395016877,31.97055556,0.055779154,0.412245961,25.58666667,1.072,2.091197424,24.9075,0.129617647,1.343703836,24.87444444,0.100784314,1.265851131,9.3381032373,-0.027012142199999995,0.6338189003,9.238306998,0.036736906,0.563822766,9.220133044,0.007504938,0.57119863
9,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,27.15714286,-0.022142857,0.257275098,27.15714286,-0.022142857,0.257275098,36.14285714,0.042857143,1.463850109,36.14285714,0.042857143,1.463850109,1.328571429,0.015714286,0.368394199,1.328571429,0.015714286,0.368394199,918.2857143,-0.978571429,10.7349008,918.2857143,-0.978571429,10.7349008,90.65116279,6.132723152,10.40838958,85.49944506,0.818547512,7.745769435,88.59460784,-0.403895587,9.50624432,34.17166667,-0.062571429,0.171279499,34.61625,-0.134705882,0.795502986,34.89058824,-0.01508327,0.887437377,32.56833333,-0.006,0.02857738,32.589375,-0.009544118,0.087290225,32.91588235,-0.033304813,0.36104325,25.72,0.009142857,0.122637678,26.168125,-0.113220588,0.612766609,26.91058824,-0.051645531,1.346190903,9.023868063,0.080324733,0.658575871,9.095767657,-0.015499577,0.950597681,9.099602428,-0.017766556,0.949708337
10,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,26.75,-0.018857143,0.207364414,26.75,-0.018857143,0.207364414,37.16666667,0.04,0.752772653,37.16666667,0.04,0.752772653,1.2,6.67e-13,0.464758002,1.2,6.67e-13,0.464758002,875.6666667,-1.531428571,14.43144714,875.6666667,-1.531428571,14.43144714,106.8471761,5.182829861,10.29513965,102.1033835,2.759826943,9.771524978,97.008,0.715230542,11.85627954,34.37166667,-0.138,0.318961858,33.759375,0.129338235,0.729497258,33.32636364,0.041955214,0.731380622,33.13666667,0.08,0.226156288,33.350625,-0.039720588,0.255954911,33.31515152,0.005925802,0.280458567,25.855,0.518,1.064513974,25.359375,0.071632353,0.773274154,26.07757576,-0.036493984,1.139643668,8.082102449,-1.07e-05,5.77e-06,9.084000805,-0.065192246,0.42341455,9.062081612,0.003854827,0.391037938
11,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,26.05714286,-0.042142857,0.461364436,26.05714286,-0.042142857,0.461364436,39.14285714,0.071428571,1.069044968,39.14285714,0.071428571,1.069044968,1.071428571,-0.038571429,0.442396073,1.071428571,-0.038571429,0.442396073,816.0,-1.935714286,20.92048438,816.0,-1.935714286,20.92048438,84.24584718,0.585069635,4.903674578,85.24972253,-0.254163519,4.556413359,88.4390625,-0.409674438,6.402549254,36.04,-0.015428571,0.032863353,35.96,0.017264706,0.0958471,35.609375,0.047969208,0.520043035,32.73333333,-0.072571429,0.150687314,32.774375,-0.014955882,0.118544998,32.96375,-0.024028592,0.25029982,25.72,0.008571429,0.070142712,25.7075,-0.004235294,0.078612976,25.6646875,0.002230572,0.127683691,9.029487596900001,0.040499696099999996,0.34124134910000004,8.9323148579,0.0474405254,0.278463215,9.155796861,0.072056279,0.508224855
12,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,25.35714286,0.015,0.198805959,25.35714286,0.015,0.198805959,40.0,-0.007142857,0.577350269,40.0,-0.007142857,0.577350269,0.471428571,-0.010714286,0.188982237,0.471428571,-0.010714286,0.188982237,739.2857143,-2.414285714,26.10053822,739.2857143,-2.414285714,26.10053822,77.11960133,0.804945986,2.786691199,78.04439512,-0.168883551,3.449029525,80.6747619,-0.275374795,5.517474617,34.15166667,-0.109428571,0.208270657,34.364375,-0.065514706,0.432033467,35.06657143,-0.070484594,0.763509478,32.4,-0.018857143,0.058991525,32.29875,0.011617647,0.104554611,32.37771429,-0.007565826,0.127234977,26.61666667,0.045142857,0.120940757,26.028125,0.098161765,0.499082074,25.87028571,0.018613445,0.379918611,9.077348880899999,0.07167971209999999,0.4314096541,9.005184346,0.054771142,0.202822607,9.005184346,0.054771142,0.202822607
13,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,26.26,0.02,0.167332005,26.26,0.02,0.167332005,40.4,0.04,0.547722558,40.4,0.04,0.547722558,0.5,0.01,0.223606798,0.5,0.01,0.223606798,662.8,-2.86,22.68700068,662.8,-2.86,22.68700068,79.34883721,-1.291747156,4.931656954,82.73251942,-0.343253985,7.761195296,80.74487179,0.175034968,7.134035136,34.32833333,-0.142571429,0.376266749,34.035625,0.052779412,0.399482478,33.90615385,0.032225641,0.365328093,32.12,-0.030857143,0.072663608,32.10625,-0.006911765,0.107695559,32.18076923,-0.011302564,0.13154233,24.95,0.102285714,0.193390796,25.18375,-0.083647059,0.607057109,25.59615385,-0.078030769,0.716703994,9.393563520499999,0.0231383566,0.3955822016,8.905940876,-0.348450215,0.302029585,8.906030564,-0.148026434,0.301901595
14,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,26.15,-0.036,0.238047614,26.15,-0.036,0.238047614,42.0,0.04,0.816496581,42.0,0.04,0.816496581,0.525,-0.01,0.25,0.525,-0.01,0.25,595.75,-2.9,18.7860764,595.75,-2.9,18.7860764,80.72425249,-1.055501529,6.77645752,77.57380688,0.629960797,6.298354445,77.51666667,0.258143812,5.882935973,34.27666667,0.076571429,0.289182757,34.85375,-0.069911765,0.5334026,34.72571429,-0.00025974,0.538568208,31.50166667,0.01,0.04833908,31.6,-0.019588235,0.107393358,31.6752381,-0.025558442,0.169429013,25.49,-0.008571429,0.024494897,25.49625,0.003882353,0.058409474,25.45095238,0.012025974,0.100294804,9.307090879099999,-0.19375252390000003,0.45082031519999993,9.1821606,0.07073119319999999,0.5225195007000001,9.296366997899998,0.1721075037,0.5010920474
15,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,26.0,0.016,0.141421356,26.0,0.016,0.141421356,42.75,0.06,0.5,42.75,0.06,0.5,0.4,6.66e-18,0.0,0.4,6.66e-18,0.0,537.75,-2.94,18.9802529,537.75,-2.94,18.9802529,74.29900332,0.747838331,4.886406212,76.90566038,-0.826771929,8.650432303,78.98833333,-0.884323947,9.714087715,34.72166667,0.138571429,0.266114011,34.46375,0.026588235,0.36476248,34.5085,0.002684211,0.344143101,32.41,0.013714286,0.030983867,32.21,0.056205882,0.336352989,32.065,0.063714286,0.424406707,27.14666667,-0.046857143,0.094798031,26.680625,0.120044118,0.676111123,26.353,0.139353383,0.907803016,8.860131964,-0.236527959,0.852248975,8.85994205,-0.058897667,0.852080623,8.859847402,-0.027460099,0.851996374
16,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,26.93636364,0.009818182,0.220330331,26.93636364,0.009818182,0.220330331,41.45454545,-0.032727273,1.12815215,41.45454545,-0.032727273,1.12815215,0.554545455,0.013818182,0.361562267,0.554545455,0.013818182,0.361562267,401.3636364,-3.443636364,60.16024057,401.3636364,-3.443636364,60.16024057,79.21262458,-4.089388572,9.462274573,81.87569367,-0.577067609,6.39462254,82.73625731,-0.171321087,8.832689823,33.91166667,-0.213428571,0.408285031,34.055625,-0.024308824,0.299999306,34.81263158,-0.026575707,0.611092483,32.43,0.010285714,0.061967734,32.365625,0.017338235,0.100926954,32.27877193,0.004168395,0.2258956,25.825,-0.006,0.038340579,25.64125,0.039411765,0.207103034,25.47210526,0.018421053,0.776511744,5.059664218,0.0404996961,0.30508876709999994,5.059666639,-2.51e-07,9.46e-06,8.837152352,-0.004004362,1.224561641
17,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,25.10909091,-0.031818182,0.738179579,25.10909091,-0.031818182,0.738179579,46.90909091,0.121818182,2.46797672,46.90909091,0.121818182,2.46797672,0.427272727,-0.021818182,0.440660661,0.427272727,-0.021818182,0.440660661,102.0909091,-3.476363636,84.73305677,102.0909091,-3.476363636,84.73305677,82.24916944,-1.874150184,5.233326632,81.80244173,-0.051459945,4.131832339,79.36787879,0.133179176,6.530210419,35.23166667,-0.044285714,0.101669399,35.07625,0.0345,0.202513374,34.59963636,0.036260462,0.800855939,32.41,0.020571429,0.061967734,32.385625,0.003308824,0.061206617,32.42090909,-0.004886003,0.140873896,24.84666667,-0.265142857,0.53615918,25.56,-0.128264706,0.664078309,26.02909091,-0.016323232,0.485875585,4.529999007,0.0312023716,0.4089296192,4.529999007,0.08397401260000001,0.5127158740000001,10.09552596,-0.203069128,1.821671787
18,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.82727273,-0.01227209,0.471361664,24.20666667,-0.025875217,0.765755152,47.90909091,-0.098457223,3.300137738,47.33333333,-0.006282496,3.199702367,0.218181818,0.006732118,0.208893187,0.266666667,0.00017331,0.195180015,9.454545455,-0.524403927,10.15247395,19.66666667,-0.757365685,20.10212024,83.67109635,-0.052883325,2.688517893,91.81687014,-1.541741007,8.082820161,90.06498195,0.13186833,6.575180484,34.33833333,0.019142857,0.131212296,34.70625,-0.086235294,0.462311223,35.03311475,-0.001106293,0.51516839,34.12833333,0.01,0.02857738,34.105,0.005147059,0.048442406,33.47245902,0.031751983,0.595129274,24.305,0.147714286,0.282046096,23.865,0.073411765,0.405446256,24.24557377,-0.023629297,0.781540199,8.570367804,-0.083274791,0.325701333,8.570400461,-0.083239418,0.325712022,8.64182133,-0.009646817,0.330426507
19,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.39090909,-0.021695594,0.40854509,23.49230769,-0.020882986,0.448072796,44.45454545,0.077303071,1.507556723,44.15384615,0.069562096,1.573009528,0.345454545,-0.011949266,0.332757078,0.392307692,-0.010617373,0.340248778,0.0,0.0,0.0,0.0,0.0,0.0,84.38870432,0.220826824,3.913021678,84.20421754,0.25524042,4.829587511,82.76773296,0.064178814,6.565475565,34.50666667,-0.082857143,0.158198188,34.51625,-0.007764706,0.108926581,34.51770492,-0.003952935,0.207696842,32.83666667,-0.041714286,0.114833212,32.8525,-0.015735294,0.140023807,33.58393443,-0.025494447,0.498943145,25.41,-0.008571429,0.024494897,25.3975,-0.001235294,0.037148351,25.69918033,-0.002474881,0.440050357,9.123855198200001,0.0420823902,0.5941973797,9.466964328100001,0.038871145600000004,0.622348947,8.98581211,-0.025811705,0.658354399
20,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.43333333,-0.008811189,0.177525073,23.47368421,-0.001964912,0.295976923,42.0,-0.033566434,1.477097892,42.36842105,-0.030526316,1.706540566,0.558333333,0.005804196,0.302890119,0.652631579,-0.002842105,0.442679243,0.0,0.0,0.0,0.0,0.0,0.0,76.94344118500001,-0.6510803650000001,4.830945902599999,75.858643364,0.3262436493,5.3840127016,75.64575214,0.027072187,5.629253469,28.94166667,-0.15,0.281383487,30.400625,-0.341073529,1.748170353,33.65295082,-0.093164463,2.147947349,28.72833333,-0.086,0.16216247,29.57125,-0.198352941,1.034607011,31.64639344,-0.056182443,1.354223065,25.27,-0.006857143,0.030983867,25.40625,-0.030176471,0.151343979,25.54245902,-0.005497091,0.119717107,8.8855604512,-0.12064150029999998,0.5734408299999999,9.116471370500001,-0.2265547701,0.5750345196,9.358387303,0.00644596,0.897510144
21,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.15454545,-0.007283312,0.225227158,23.15833333,-0.006060038,0.21514618,38.81818182,0.020957309,1.662418829,38.91666667,0.008818011,1.621353718,0.781818182,-0.007011643,0.397034462,0.75,-0.0030394,0.394277244,0.0,0.0,0.0,0.0,0.0,0.0,65.10299003,0.909418935,4.382467839,61.04743833,1.883019669,6.165002111,61.04743833,1.883019669,6.165002111,29.21166667,-0.042,0.095585912,29.085625,0.007808824,0.168482195,29.10540984,-0.016821787,0.77982813,29.05833333,-0.159142857,0.3647145,29.130625,-0.024132353,0.293677119,29.32770492,-0.014812797,0.452888483,25.06333333,-0.016,0.036147845,25.0925,-0.004941176,0.031304952,25.15163934,-0.002497091,0.051999369,8.705277490300002,-0.1720834228,0.4437306518,9.076942571,-0.06238626869999999,0.4311987641,8.8554564911,-0.07031584390000001,0.6469660652
22,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,20.60833333,0.034895105,0.644498866,20.38791209,-0.003822601,0.790757044,50.16666667,-0.090909091,1.696699113,45.92307692,0.022338948,3.287115484,1.55,0.022097902,0.514339824,0.692307692,0.000216058,0.607770199,426.0,3.48951049,62.9834033,72.86813187,0.767191478,152.6127422,83.37728938,6.035980631,13.20234761,87.50163399,-1.617100154,27.51732079,66.11111111,0.58227293,17.8732608,32.03,-0.005142857,0.024494897,31.61875,0.069382353,0.370888573,32.56344262,-0.051734003,1.5214115,30.6,-0.160571429,0.315087289,30.715,-0.026205882,0.234833274,32.52180328,-0.060794818,1.391957265,21.89666667,-0.050285714,0.284792322,21.40875,0.097588235,0.530180787,20.69377049,0.020468535,0.505922141,9.536315971899999,-0.3351217047,0.6473206436000001,9.4009161607,0.18842508770000002,0.8125470706,9.566024985900002,-0.06645600579999998,0.7458970719
23,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,21.94285714,0.035714286,0.386683087,21.94285714,0.035714286,0.386683087,47.0,-0.042857143,0.816496581,47.0,-0.042857143,0.816496581,1.714285714,-0.025,0.470561974,1.714285714,-0.025,0.470561974,579.1428571,2.842857143,30.74317578,579.1428571,2.842857143,30.74317578,112.1275168,-8.518642561,13.37986255,116.4117647,-0.320226324,12.11814798,105.2818182,0.823191319,13.55079496,31.01166667,-0.067142857,0.300560587,30.8925,-0.005235294,0.346400539,31.29756757,-0.036960645,0.490075988,26.34,0.359428571,0.742913185,25.71375,0.090382353,0.693203914,27.43216216,-0.154364628,1.942398482,22.96,-0.257714286,0.610606256,22.050625,0.171279412,0.982483036,21.13243243,0.064203414,1.198870777,9.423945058000001,-0.1230888999,0.5850119343,9.4635491391,0.044677184300000006,0.886543767,9.5353764294,-0.07247623210000001,0.8563920608
24,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,22.725,0.022,0.15,22.725,0.022,0.15,46.0,0.0,1.414213562,46.0,0.0,1.414213562,2.0,-0.032,0.230940108,2.0,-0.032,0.230940108,654.25,2.74,17.74589154,654.25,2.74,17.74589154,88.76079734,-1.474290995,3.359949111,105.8463277,-3.289793981,19.71158273,101.0192926,-0.212810351,18.36664088,32.22666667,0.234857143,0.446527341,32.655,-0.127911765,0.918513292,32.71809524,-0.063363636,0.889154762,30.07,0.008571429,0.045166359,29.466875,0.102779412,0.599663447,29.36619048,0.069857143,0.570039263,24.535,0.134,0.251455762,23.623125,0.182779412,0.904453564,23.23809524,0.165506494,1.055715961,9.3971530701,-0.1110595502,0.6296778114,9.463548532999999,0.018735815,0.5439202052000001,9.452938082700001,-0.07689441,0.6990863053999999
25,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,22.98888889,-0.001,0.220479276,22.98888889,-0.001,0.220479276,50.11111111,0.14,2.204792759,50.11111111,0.14,2.204792759,0.988888889,-0.000333333,0.378960567,0.988888889,-0.000333333,0.378960567,734.4444444,2.396666667,32.84094666,734.4444444,2.396666667,32.84094666,81.04318937,-0.50705155,2.049746763,81.58157603,-0.028399093,3.3673686,85.87059859,-0.294365928,9.265541907,33.21333333,-0.052,0.115181017,33.320625,-0.016720588,0.133689628,33.3397561,0.001602787,0.169048629,29.9,-0.008571429,0.024494897,29.905,-0.004058824,0.0464758,30.01487805,-0.009989547,0.133400186,26.18,0.036,0.070142712,26.071875,0.041955882,0.287151963,25.63439024,0.032529617,0.43771594,9.213582452899999,0.09965007,0.4239308449,8.950466044,0.0525091169,0.4723870358999999,8.6183409171,0.0198945385,0.41167088500000004
26,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,23.8,0.017470588,0.324037035,23.8,0.017470588,0.324037035,49.77777778,-0.019705882,1.394433378,49.77777778,-0.019705882,1.394433378,0.988888889,-0.008264706,0.378960567,0.988888889,-0.008264706,0.378960567,837.4444444,1.691176471,26.03896653,837.4444444,1.691176471,26.03896653,75.7807309,2.018965479,5.8205178,74.52719201,0.035270001,5.102568394,80.52949853,-0.273319521,10.49933057,33.465,0.059142857,0.115021737,33.095,0.075029412,0.369197328,33.1258,-0.003793998,0.287580264,29.94666667,-0.052,0.115181017,29.989375,-0.018073529,0.14116037,30.3194,-0.023238896,0.430435992,25.71,0.030857143,0.061967734,25.403125,0.079367647,0.441493205,25.5626,-0.024057143,0.631812456,9.107859799699998,-0.2369393328,0.5169345376000001,9.086465907900001,-0.28377846760000003,0.5729754771,9.0455233168,0.1612200045,0.4727369713
27,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,1.0,25.22857143,0.056428571,0.61295537,25.22857143,0.056428571,0.61295537,46.71428571,-0.114285714,1.603567451,46.71428571,-0.114285714,1.603567451,0.814285714,0.016428571,0.318478526,0.814285714,0.016428571,0.318478526,903.7142857,1.535714286,16.829679,903.7142857,1.535714286,16.829679,70.89090909,5.370297931,28.13787271,71.01183432,0.727221516,20.83512962,73.57983193,-0.193342171,14.53350631,32.87333333,0.043428571,0.102502033,32.554375,0.054838235,0.332083699,32.88648649,-0.02167615,0.38947412,30.05,-0.015428571,0.032863353,30.11,-0.007058824,0.069282032,29.92486486,0.016412992,0.223241544,26.075,0.235142857,0.539175296,25.80875,0.021794118,0.472226993,25.98567568,0.008217165,0.786036261,9.536315971899999,-0.2063888279,0.6934307745000001,9.337811931300001,0.050868643299999995,0.7898655700999999,9.0963004143,-0.0753578376,0.5036415839
28,3.0,0.0,31.0,1.7,55.0,3.5,1.6,4.0,0.0,-1.0,25.86,0.014,0.207364414,25.86,0.014,0.207364414,46.4,0.08,1.516575089,46.4,0.08,1.516575089,1.14,0.024,0.219089023,1.14,0.024,0.219089023,923.8,0.64,5.069516742,923.8,0.64,5.069516742,108.2781457,6.706865446,14.91538755,95.03726708,2.826060651,26.53332379,87.34647113,1.813436399,27.13214408,33.90166667,0.051142857,0.174289032,33.67625,0.034794118,0.229197877,33.4964,0.0379,0.311352962,31.055,0.139142857,0.264026514,30.931875,-0.004044118,0.389926809,30.5572,0.0563,0.616269151,27.40833333,0.033428571,0.140771683,26.273125,0.150867647,0.924003743,26.136,0.056438462,0.767544787,9.5363159719,-0.1602680575,0.8817545782,9.337370908799999,0.003792588800000002,0.7084916813000001,9.0963004143,-0.0753578376,0.5036415839
